OBJECTID,FOD_ID,FIRE_NAME,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,COUNTY,FIPS_NAME
1533639,201389101,BROUGHTER/TROUT FIRE,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,0.1,A,32.39381628,-98.81109149,TX,Eastland,Eastland
1533640,201389102,CR 119,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,0.1,A,32.424518,-99.452093,TX,Callahan,Callahan
1533641,201389103,GRASS FIRE,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,0.25,A,32.164594,-94.862996,TX,Rusk,Rusk
1533645,201389107,CR403#1,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,600.0,E,31.77852404,-103.08094436,TX,Winkler,Winkler
1533646,201389108,PRICE LOWER RANCH EAST PASTURE,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,100.0,D,31.93814204,-100.68704681,TX,Coke,Coke
1533648,201389110,SANCO LOOP/ARLEDGE ROAD,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,50.0,C,32.0211041,-100.52961698,TX,Coke,Coke
1533649,201389113,GAS PLANT 040209,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,10.0,C,32.04413469,-100.68444335,TX,Coke,Coke
1533654,201389118,9402,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,150.0,D,32.67237726,-99.93924897,TX,Jones,Jones
1533655,201389120,ROLLING V RANCH,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,20.0,C,33.027,-97.458,TX,Wise,Wise
1533658,201389124,TATEM HILL,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,2.0,B,32.85228533,-98.09871173,TX,Palo Pinto,Palo Pinto
1533676,201389143,PEGGY STREET,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,0.5,B,30.03536293,-99.14479249,TX,Kerr,Kerr
1533682,201389150,SWEETWATER,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,0.25,A,28.60053212,-96.68751071,TX,Calhoun,Calhoun
1533685,201389155,CHURCHILL ACRES,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,50.0,C,28.47487374,-98.16631722,TX,Live Oak,Live Oak
1533686,201389157,KNOLLE HILLS,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,10.0,C,27.96875508,-97.85428864,TX,Jim Wells,Jim Wells
1533687,201389158,DEGUSSA FIRE,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,70.0,C,27.92410571,-97.12746277,TX,Aransas,Aransas
1533688,201389159,IH 37,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,10.0,C,27.98182149,-97.67827615,TX,San Patricio,San Patricio
1533689,201389160,CASTLE OAK FIRE,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,1.0,B,28.16565415,-96.99984857,TX,Aransas,Aransas
1533692,201389163,CR 105,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,2.0,B,28.32720164,-98.19284228,TX,Live Oak,Live Oak
1533693,201389164,LOC,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,30.0,C,28.34846828,-98.01385411,TX,Live Oak,Live Oak
1533696,201389169,HWY 16/KAISER RANCH,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,0.5,B,28.92614539,-98.55543607,TX,Atascosa,Atascosa
1533697,201389170,6796 LMVR,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,50.0,C,28.90394414,-97.16411601,TX,Victoria,Victoria
1533701,201389174,3933 E FM 140,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,2.0,B,28.88487,-99.05885,TX,Frio,Frio
1533702,201389176,04022009 (FM622),,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,10.0,C,28.752318,-97.315783,TX,Goliad,Goliad
1533707,201389183,CR 81,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,40.0,C,27.88280517,-97.74044338,TX,Nueces,Nueces
1533708,201389184,5217 SUNBELT,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,100.0,D,27.79245104,-97.45827055,TX,Nueces,Nueces
1533718,201389199,CR 280,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,0.25,A,31.68634003,-94.53658595,TX,Nacogdoches,Nacogdoches
1533722,201389204,101 N WS YOUNG DR,,,2009,1970-01-01 00:00:00.002454923,92,,11.0,Powerline,,,,0.1,A,31.11411491,-97.71201211,TX,Bell,Bell
1533725,201389207,EAST BRADSHAW,,,2009,1970-01-01 00:00:00.002454924,93,,11.0,Powerline,,,,1.0,B,31.15455946,-93.96227238,TX,Sabine,Sabine
1533739,201389223,GRASS FIRE - THREE RIVERS,,,2009,1970-01-01 00:00:00.002454924,93,,11.0,Powerline,,,,5.0,B,28.47135586,-98.17998783,TX,Live Oak,Live Oak
1533746,201389231,OAK TREE FIRE,,,2009,1970-01-01 00:00:00.002454924,93,,11.0,Powerline,,,,1.0,B,33.14593738,-95.95223135,TX,Hunt,Hunt
1533775,201389260,11040 CHAPMAN RAOD,,,2009,1970-01-01 00:00:00.002454924,93,,11.0,Powerline,,,,0.1,A,35.09251474,-101.8750664,TX,Randall,Randall
1533777,201389264,XCEL POWER LINE 54 E,,,2009,1970-01-01 00:00:00.002454924,93,,11.0,Powerline,,,,0.25,A,36.22299,-102.02624,TX,Sherman,Sherman
1533781,201389268,HWY 86 WEST OF TULIA,,,2009,1970-01-01 00:00:00.002454925,94,,11.0,Powerline,,,,200.0,D,34.55854159,-101.98283469,TX,Swisher,Swisher
1533827,201389317,HWY 287,,,2009,1970-01-01 00:00:00.002454926,95,,11.0,Powerline,,,,1.0,B,31.04,-95.11,TX,Trinity,Trinity
1533858,201389352,REAVES FIRE,,,2009,1970-01-01 00:00:00.002454926,95,,11.0,Powerline,,,,15.0,C,33.26888095,-98.5363517,TX,Young,Young
1533864,201389358,CR290,,,2009,1970-01-01 00:00:00.002454926,95,,11.0,Powerline,,,,2.0,B,31.71768547,-98.69318566,TX,Brown,Brown
1533865,201389359,L.W.,,,2009,1970-01-01 00:00:00.002454926,95,,11.0,Powerline,,,,6.0,B,31.69214751,-94.32618325,TX,Shelby,Shelby
1533962,201389472,CR 3115,,,2009,1970-01-01 00:00:00.002454928,97,,11.0,Powerline,,,,20.0,C,32.59886562,-101.05426176,TX,Scurry,Scurry
1533978,201389495,JOYCE STREET FIRE,,,2009,1970-01-01 00:00:00.002454928,97,,11.0,Powerline,,,,20.0,C,32.09195466,-98.95754252,TX,Eastland,Eastland
1534019,201389540,WOLF#2,,,2009,1970-01-01 00:00:00.002454929,98,,11.0,Powerline,,,,1.0,B,31.75664824,-103.10894305,TX,Winkler,Winkler
1534051,201389574,INDIAN HILLS FIRE,,,2009,1970-01-01 00:00:00.002454929,98,,11.0,Powerline,,,,0.25,A,29.93054926,-98.40780825,TX,Comal,Comal
1534053,201389576,ARCHER,,,2009,1970-01-01 00:00:00.002454929,98,,11.0,Powerline,,,,0.5,B,30.17799594,-96.91255328,TX,Lee,Lee
1534055,201389578,KG409-2900139,,,2009,1970-01-01 00:00:00.002454929,98,,11.0,Powerline,,,,0.25,A,30.08355666,-98.17638009,TX,Hays,Hays
1534073,201389600,MENARD CO. FM 2873,,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,80.0,C,31.08227251,-100.06666086,TX,Menard,Menard
1534075,201389602,MITCHELL BLACK TOP,,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,5.0,B,30.6074,-101.6038,TX,Crockett,Crockett
1534100,201389630,CR2126,,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,75.0,C,32.86285152,-101.05332686,TX,Scurry,Scurry
1534107,201389637,MACLAMORE,MACLAMORE,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,6500.0,G,32.95283511,-99.12281862,TX,Shackelford,Shackelford
1534109,201389639,CHICKEN EXPRESS,,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,3.0,B,33.08683925,-98.58396957,TX,Young,Young
1534111,201389641,TERRELL/TRUE ROAD,,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,25.0,C,33.27193,-98.71645,TX,Young,Young
1534112,201389643,WATT,,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,1.0,B,33.20625085,-99.18532135,TX,Throckmorton,Throckmorton
1534122,201389656,CUMBIE,,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,100.0,D,32.59910884,-101.05947232,TX,Scurry,Scurry
1534123,201389657,FISHER/ GRASS FIRE,,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,8.0,B,32.59193406,-100.28093201,TX,Fisher,Fisher
1534124,201389658,9410,,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,300.0,E,32.6661905,-99.95556724,TX,Jones,Jones
1534130,201389666,20TH & MILBURN,,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,0.3,B,32.72215066,-100.90014649,TX,Scurry,Scurry
1534133,201389671,RED EAGLE,,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,100.0,D,32.76683443,-97.7110711,TX,Parker,Parker
1534142,201389682,1100 BLOCK OF BELL PLAINS RD,,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,2.0,B,32.30498266,-99.80183363,TX,Taylor,Taylor
1534145,201389686,794 CHERRY ST,,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,1.0,B,32.27960378,-99.82511823,TX,Taylor,Taylor
1534149,201389690,POTOSI RD FIRE,,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,10.0,C,32.36088814,-99.66095704,TX,Taylor,Taylor
1534151,201389693,FOX HOLLOW FIRE,,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,2.0,B,32.39117123,-98.8438161,TX,Eastland,Eastland
1534152,201389695,222 ELM ST (2ND CALL),,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,0.1,A,32.40850295,-99.49750816,TX,Callahan,Callahan
1534159,201389705,INDIAN RIDGE,,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,250.0,D,31.86,-98.591,TX,Comanche,Comanche
1534160,201389706,PARK ST,,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,0.2,A,31.84402977,-99.43653004,TX,Coleman,Coleman
1534165,201389714,WILSON FIRE,,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,50.0,C,32.14257051,-98.96265813,TX,Eastland,Eastland
1534170,201389721,FM 2581,,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,1.0,B,33.5388,-98.5024,TX,Archer,Archer
1534175,201389727,FM 1768@HILTON RD,,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,25.0,C,33.39726632,-98.71501308,TX,Archer,Archer
1534186,201389747,ROSE STREET,,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,0.5,B,33.59065811,-98.61724044,TX,Archer,Archer
1534188,201389750,HAMPTON,,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,1.0,B,35.65695326,-101.41225415,TX,Hutchinson,Hutchinson
1534189,201389751,1739 & 2345,,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,140.0,D,34.0686,-98.8083,TX,Wichita,Wichita
1534202,201389765,PERKINS FARMS,,,2009,1970-01-01 00:00:00.002454930,99,,11.0,Powerline,,,,25.0,C,34.230397,-99.472961,TX,Wilbarger,Wilbarger
1534203,201389766,2473,,,2009,1970-01-01 00:00:00.002454931,100,,11.0,Powerline,,,,1.0,B,35.41775199,-100.37911461,TX,Wheeler,Wheeler
1534235,201389800,HANNER FIRE,,,2009,1970-01-01 00:00:00.002454931,100,,11.0,Powerline,,,,1.0,B,29.27413129,-98.10817389,TX,Wilson,Wilson
1534251,201389817,CRIDER RANCH FIRE,CRIDER RANCH,,2009,1970-01-01 00:00:00.002454932,101,,11.0,Powerline,,,,4000.0,F,31.63550897,-103.12219259,TX,Ward,Ward
1534262,201389831,HWY 118 SOUTH @ CHIHUAHUA CREEK,,,2009,1970-01-01 00:00:00.002454932,101,,11.0,Powerline,,,,1.0,B,30.5861,-103.8921,TX,Jeff Davis,Jeff Davis
1534283,201389855,1712 RANSOM,,,2009,1970-01-01 00:00:00.002454932,101,,11.0,Powerline,,,,0.1,A,32.729212,-97.22964,TX,Tarrant,Tarrant
1534318,201389893,SHELTON ,,,2009,1970-01-01 00:00:00.002454933,102,,11.0,Powerline,,,,12.0,C,32.1343121,-100.1096789,TX,Taylor,Taylor
1534329,201389909,SCHOOL RD @ CLEGG RD,,,2009,1970-01-01 00:00:00.002454933,102,,11.0,Powerline,,,,2.0,B,28.6645084,-96.68364295,TX,Calhoun,Calhoun
1534331,201389911,DOLPHIN FIRE,,,2009,1970-01-01 00:00:00.002454933,102,,11.0,Powerline,,,,1.0,B,28.16156543,-97.00362216,TX,Aransas,Aransas
1534334,201389914,RICHARD DULLNIG,,,2009,1970-01-01 00:00:00.002454933,102,,11.0,Powerline,,,,5.0,B,29.09457628,-97.76652545,TX,Karnes,Karnes
1534364,201389944,DIAL SUMMIT,,,2009,1970-01-01 00:00:00.002454934,103,,11.0,Powerline,,,,1.0,B,35.73678869,-101.41924432,TX,Hutchinson,Hutchinson
1534370,201389951,HWY 35 & FM 2642,,,2009,1970-01-01 00:00:00.002454935,104,,11.0,Powerline,,,,0.1,A,32.97144446,-96.29267135,TX,Hunt,Hunt
1534390,201389973,JOHNNY BECK FIRE #1,,,2009,1970-01-01 00:00:00.002454935,104,,11.0,Powerline,,,,3.0,B,28.9425775,-98.74329115,TX,Atascosa,Atascosa
1534405,201389988,ODDIE FIRE,,,2009,1970-01-01 00:00:00.002454935,104,,11.0,Powerline,,,,1.0,B,30.515327,-96.995386,TX,Lee,Lee
1534426,201390011,444 FIRE,,,2009,1970-01-01 00:00:00.002454936,105,,11.0,Powerline,,,,1.5,B,32.54528763,-100.1133006,TX,Jones,Jones
1534427,201390012,92/ DICH FIRE,,,2009,1970-01-01 00:00:00.002454936,105,,11.0,Powerline,,,,1.0,B,32.89411433,-100.1608758,TX,Fisher,Fisher
1534432,201390017,ALLENS CHAPEL FIRE,,,2009,1970-01-01 00:00:00.002454936,105,,11.0,Powerline,,,,0.5,B,33.646071,-95.96138,TX,Fannin,Fannin
1534438,201390025,BOWDEN,,,2009,1970-01-01 00:00:00.002454937,106,,11.0,Powerline,,,,5.0,B,33.09147791,-98.51499125,TX,Young,Young
1534533,201390127,GRASS FIRE HWY 377 N,,,2009,1970-01-01 00:00:00.002454941,110,,11.0,Powerline,,,,4.0,B,32.29324576,-98.11996836,TX,Erath,Erath
1534562,201390158,BILL WHEELER,,,2009,1970-01-01 00:00:00.002454942,111,,11.0,Powerline,,,,1.0,B,35.40204309,-100.10012481,TX,Wheeler,Wheeler
1534567,201390165,AMERICAN LEGION,,,2009,1970-01-01 00:00:00.002454942,111,,11.0,Powerline,,,,0.1,A,29.42416408,-97.16882868,TX,Lavaca,Lavaca
1534588,201390187,COMPTON RANCH,,,2009,1970-01-01 00:00:00.002454942,111,,11.0,Powerline,,,,85.0,C,32.1796238,-100.65094039,TX,Nolan,Nolan
1534609,201390212,CASS CO.,,,2009,1970-01-01 00:00:00.002454943,112,,11.0,Powerline,,,,0.5,B,33.12144765,-94.35217287,TX,Cass,Cass
1534627,201390230,BAILEY RANCH ROAD,,,2009,1970-01-01 00:00:00.002454943,112,,11.0,Powerline,,,,25.0,C,30.765331,-100.789776,TX,Schleicher,Schleicher
1534631,201390235,CLARK TOWN,,,2009,1970-01-01 00:00:00.002454943,112,,11.0,Powerline,,,,0.25,A,31.17202015,-93.74834637,TX,Sabine,Sabine
1534696,201390308,CR370,,,2009,1970-01-01 00:00:00.002454944,113,,11.0,Powerline,,,,0.5,B,32.71466563,-101.06424397,TX,Scurry,Scurry
1534702,201390314,41 WHITE OAK,,,2009,1970-01-01 00:00:00.002454944,113,,11.0,Powerline,,,,5.0,B,32.568289,-94.838436,TX,Gregg,Gregg
1534718,201390332,15550 SH 31W,,,2009,1970-01-01 00:00:00.002454945,114,,11.0,Powerline,,,,0.5,B,32.32814174,-95.4215914,TX,Smith,Smith
1534735,201390350,WILDER FARMS,,,2009,1970-01-01 00:00:00.002454945,114,,11.0,Powerline,,,,0.25,A,36.18763,-102.58235,TX,Dallam,Dallam
1534740,201390356,2009-44,,,2009,1970-01-01 00:00:00.002454946,115,,11.0,Powerline,,,,5.0,B,33.69444293,-102.07946252,TX,Lubbock,Lubbock
1534775,201390393,105@PIB,,,2009,1970-01-01 00:00:00.002454947,116,,11.0,Powerline,,,,0.1,A,30.13544226,-94.27698724,TX,Jefferson,Jefferson
1534779,201390397,ESTES SHOP,,,2009,1970-01-01 00:00:00.002454947,116,,11.0,Powerline,,,,0.5,B,34.93036142,-100.86998195,TX,Donley,Donley
1534792,201390412,COBB,,,2009,1970-01-01 00:00:00.002454949,118,,11.0,Powerline,,,,30.0,C,32.97798227,-99.5548617,TX,Haskell,Haskell
1534803,201390424,OWASSA AND 24TH ST.,,,2009,1970-01-01 00:00:00.002454949,118,,11.0,Powerline,,,,3.0,B,26.25042879,-98.17623487,TX,Hidalgo,Hidalgo
1534812,201390433,1400 FLOUR BLUFF DR,,,2009,1970-01-01 00:00:00.002454950,119,,11.0,Powerline,,,,0.5,B,27.67025229,-97.30131482,TX,Nueces,Nueces
1534824,201390446,CR401#1,,,2009,1970-01-01 00:00:00.002454951,120,,11.0,Powerline,,,,1.0,B,31.78688851,-103.10857164,TX,Winkler,Winkler
1534861,201390487,CO RD 19,,,2009,1970-01-01 00:00:00.002454954,123,,11.0,Powerline,,,,5.0,B,34.51028669,-100.61993303,TX,Hall,Hall
1534864,201390490,PIONEER 140,,,2009,1970-01-01 00:00:00.002454954,123,,11.0,Powerline,,,,3.0,B,31.929238,-102.058513,TX,Midland,Midland
1534872,201390498,BRAXDALE RD,,,2009,1970-01-01 00:00:00.002454955,124,,11.0,Powerline,,,,1.0,B,28.69203108,-99.80488956,TX,Zavala,Zavala
1534904,201390530,RAMIREZ,,,2009,1970-01-01 00:00:00.002454958,127,,11.0,Powerline,,,,1.0,B,33.732152,-100.745339,TX,Dickens,Dickens
1534940,201390566,CR 587,,,2009,1970-01-01 00:00:00.002454959,128,,11.0,Powerline,,,,1.0,B,32.34055011,-99.88591775,TX,Taylor,Taylor
1534983,201390613,HWY 83/84 @ BALL RANCH,,,2009,1970-01-01 00:00:00.002454962,131,,11.0,Powerline,,,,5.0,B,32.33709014,-99.74398771,TX,Taylor,Taylor
1534985,201390616,JOAN,,,2009,1970-01-01 00:00:00.002454962,131,,11.0,Powerline,,,,0.5,B,28.54745855,-97.79384132,TX,Bee,Bee
1535014,201390647,RANCHO GRANDE 2,,,2009,1970-01-01 00:00:00.002454963,132,,11.0,Powerline,,,,10.0,C,28.146,-97.195,TX,Refugio,Refugio
1535016,201390651,D FORDS PLACE,,,2009,1970-01-01 00:00:00.002454963,132,,11.0,Powerline,,,,15.0,C,32.341907,-99.531564,TX,Callahan,Callahan
1535019,201390654,3276 PR 2588,,,2009,1970-01-01 00:00:00.002454963,132,,11.0,Powerline,,,,0.1,A,32.38311928,-99.547396,TX,Callahan,Callahan
1535036,201390673,FORD REKINDLE,,,2009,1970-01-01 00:00:00.002454964,133,,11.0,Powerline,,,,20.0,C,32.33903029,-99.52579068,TX,Callahan,Callahan
1535037,201390674,519 REEVES ST,,,2009,1970-01-01 00:00:00.002454964,133,,11.0,Powerline,,,,0.1,A,32.41185643,-99.50110368,TX,Callahan,Callahan
1535070,201390709,HWY 181 N.,,,2009,1970-01-01 00:00:00.002454965,134,,11.0,Powerline,,,,3.0,B,28.54226852,-97.78992788,TX,Bee,Bee
1535072,201390711,HUNT ST & BRYANT RD,,,2009,1970-01-01 00:00:00.002454965,134,,11.0,Powerline,,,,0.1,A,32.39832193,-99.50082059,TX,Callahan,Callahan
1535081,201390720,WHITE RD FIRE,,,2009,1970-01-01 00:00:00.002454966,135,,11.0,Powerline,,,,5.0,B,32.97417188,-98.65241462,TX,Young,Young
1535091,201390730,CEDAR RIDGE PARK,,,2009,1970-01-01 00:00:00.002454967,136,,11.0,Powerline,,,,1.0,B,31.17656644,-97.44379945,TX,Bell,Bell
1535109,201390750,GRASS FIRE,,,2009,1970-01-01 00:00:00.002454968,137,,11.0,Powerline,,,,1.0,B,30.52559294,-96.71467077,TX,Burleson,Burleson
1535123,201390764,SILVERLEAF FIRE,,,2009,1970-01-01 00:00:00.002454969,138,,11.0,Powerline,,,,5.0,B,28.09781432,-97.03364193,TX,Aransas,Aransas
1535160,201390802,RIO GRANDE RESOURCES,,,2009,1970-01-01 00:00:00.002454970,139,,11.0,Powerline,,,,1.0,B,28.97444434,-97.93553729,TX,Karnes,Karnes
1535246,201390897,1150 POLE TOP,,,2009,1970-01-01 00:00:00.002454974,143,,11.0,Powerline,,,,1.0,B,32.04578,-102.02631,TX,Midland,Midland
1535273,201390924,RESERVIOR,,,2009,1970-01-01 00:00:00.002454975,144,,11.0,Powerline,,,,100.0,D,31.2782244,-102.8482611,TX,Pecos,Pecos
1535291,201390942,20090133,,,2009,1970-01-01 00:00:00.002454976,145,,11.0,Powerline,,,,3.0,B,31.76342011,-94.71988789,TX,Nacogdoches,Nacogdoches
1535337,201390993,ELM DALE ROAD FIRE,,,2009,1970-01-01 00:00:00.002454977,146,,11.0,Powerline,,,,1.0,B,32.38634,-99.63913,TX,Taylor,Taylor
1535400,201391061,2268 FM 2444,,,2009,1970-01-01 00:00:00.002454980,149,,11.0,Powerline,,,,0.5,B,27.65319039,-97.54754214,TX,Nueces,Nueces
1535484,201391149,BURCH FIRE,,,2009,1970-01-01 00:00:00.002454982,151,,11.0,Powerline,,,,0.1,A,35.68312173,-101.38369948,TX,Hutchinson,Hutchinson
1535494,201391159,WILDLAND37-2009,,,2009,1970-01-01 00:00:00.002454983,152,,11.0,Powerline,,,,2.0,B,31.39896721,-94.1219749,TX,San Augustine,San Augustine
1535523,201391189,POWER POLE GROUND,,,2009,1970-01-01 00:00:00.002454984,153,,11.0,Powerline,,,,1.0,B,29.03474867,-98.80706173,TX,Frio,Frio
1535529,201391195,292,,,2009,1970-01-01 00:00:00.002454984,153,,11.0,Powerline,,,,5.0,B,31.39206173,-103.05515397,TX,Ward,Ward
1535604,201391273,GRASS FIRE - CR 309 & CR 326,,,2009,1970-01-01 00:00:00.002454987,156,,11.0,Powerline,,,,10.0,C,32.59498631,-102.70960457,TX,Gaines,Gaines
1535619,201391288,4318 FM 707,,,2009,1970-01-01 00:00:00.002454988,157,,11.0,Powerline,,,,0.5,B,32.3770535,-99.84910794,TX,Taylor,Taylor
1535620,201391289,S 1ST ST & SOUTHWEST DR,,,2009,1970-01-01 00:00:00.002454988,157,,11.0,Powerline,,,,0.1,A,32.40673525,-99.50260838,TX,Callahan,Callahan
1535656,201391326,DAN SAWYER FIRE,,,2009,1970-01-01 00:00:00.002454989,158,,11.0,Powerline,,,,0.25,A,34.96220882,-100.89781524,TX,Donley,Donley
1535731,201391406,1902 IVY LANE,,,2009,1970-01-01 00:00:00.002454991,160,,11.0,Powerline,,,,1.0,B,26.29195069,-98.18450542,TX,Hidalgo,Hidalgo
1535757,201391433,GRASS FIRE - CR 434 & CR 437,,,2009,1970-01-01 00:00:00.002454992,161,,11.0,Powerline,,,,3.0,B,32.54555097,-102.28983668,TX,Gaines,Gaines
1535771,201391448,09-0611022,,,2009,1970-01-01 00:00:00.002454993,162,,11.0,Powerline,,,,0.18,A,30.53592751,-97.70995652,TX,Williamson,Williamson
1535774,201391451,SQUIRREL,,,2009,1970-01-01 00:00:00.002454993,162,,11.0,Powerline,,,,0.5,B,30.20849074,-96.93904167,TX,Lee,Lee
1535808,201391486,MORRIS STREET FIRE,,,2009,1970-01-01 00:00:00.002454994,163,,11.0,Powerline,,,,1.0,B,32.48683046,-100.39546972,TX,Nolan,Nolan
1535823,201391503,LEGACY ( DONNIE GIBSON),,,2009,1970-01-01 00:00:00.002454994,163,,11.0,Powerline,,,,75.0,C,33.29831901,-100.17876898,TX,Stonewall,Stonewall
1535849,201391531,FULLER RANCH,,,2009,1970-01-01 00:00:00.002454995,164,,11.0,Powerline,,,,40.0,C,32.94210761,-100.87840054,TX,Scurry,Scurry
1535887,201391572,MADISON CO. 2554,,,2009,1970-01-01 00:00:00.002454996,165,,11.0,Powerline,,,,1.5,B,31.05584233,-95.69412977,TX,Madison,Madison
1535897,201391584,OIL FIELD,,,2009,1970-01-01 00:00:00.002454996,165,,11.0,Powerline,,,,80.0,C,33.89867445,-100.78258145,TX,Motley,Motley
1535904,201391591,ENTERGY,,,2009,1970-01-01 00:00:00.002454997,166,,11.0,Powerline,,,,0.5,B,30.67077329,-94.38291691,TX,Tyler,Tyler
1535951,201391639,HALL AND HAGGER RD,,,2009,1970-01-01 00:00:00.002454998,167,,11.0,Powerline,,,,0.04,A,33.38273381,-98.77715355,TX,Young,Young
1535976,201391666,2009154,,,2009,1970-01-01 00:00:00.002454999,168,,11.0,Powerline,,,,1.0,B,31.78022741,-94.64257554,TX,Nacogdoches,Nacogdoches
1536012,201391703,CR 309 WILDFIRE,,,2009,1970-01-01 00:00:00.002455000,169,,11.0,Powerline,,,,40.0,C,31.538164,-99.493046,TX,Coleman,Coleman
1536013,201391704,CR 309 REIGNITE,,,2009,1970-01-01 00:00:00.002455000,169,,11.0,Powerline,,,,120.0,D,31.538456,-99.493175,TX,Coleman,Coleman
1536070,201391768,NOBLE FIRE,,,2009,1970-01-01 00:00:00.002455002,171,,11.0,Powerline,,,,2.0,B,31.18153608,-95.62780439,TX,Houston,Houston
1536087,201391785,CORA BROWN,,,2009,1970-01-01 00:00:00.002455003,172,,11.0,Powerline,,,,1.0,B,30.3354,-95.1218,TX,Liberty,Liberty
1536136,201391836,MORRIS DR,,,2009,1970-01-01 00:00:00.002455004,173,,11.0,Powerline,,,,0.1,A,30.19026701,-94.19125968,TX,Hardin,Hardin
1536143,201391843,7L-7#1,,,2009,1970-01-01 00:00:00.002455004,173,,11.0,Powerline,,,,80.0,C,31.48427532,-102.98154906,TX,Ward,Ward
1536184,201391890,4400 HWY 70 FIRE,,,2009,1970-01-01 00:00:00.002455005,174,,11.0,Powerline,,,,1.0,B,32.41677158,-100.38815694,TX,Nolan,Nolan
1536193,201391902,1100 FM 113 S,,,2009,1970-01-01 00:00:00.002455006,175,,11.0,Powerline,,,,1.0,B,32.78892271,-98.00906935,TX,Parker,Parker
1536194,201391903,10685 MINERAL WELLS HWY,,,2009,1970-01-01 00:00:00.002455006,175,,11.0,Powerline,,,,0.1,A,32.79782781,-98.02985345,TX,Parker,Parker
1536225,201391934,11155 IRENE LN,,,2009,1970-01-01 00:00:00.002455006,175,,11.0,Powerline,,,,0.1,A,30.96635158,-97.55417335,TX,Bell,Bell
